date,actual,predicted,error,error_percent
2025-08-04,8.74,8.76143738095238,-0.02143738095237957,-0.24527895826521248
2025-08-05,8.74,8.635786666666666,0.10421333333333394,1.1923722349351709
2025-08-06,8.75,8.66184119047619,0.08815880952380972,1.0075292517006826
2025-08-07,8.8,8.827023174603177,-0.02702317460317616,-0.3070815295815473
2025-08-08,8.87,9.11671253968254,-0.24671253968254092,-2.7814266029598755
2025-08-09,8.93,9.120891904761903,-0.19089190476190332,-2.137647309763755
2025-08-10,9.01,9.336006269841269,-0.3260062698412689,-3.618271585363695
2025-08-11,9.07,9.328441269841269,-0.2584412698412688,-2.8494076057471753
2025-08-12,9.06,9.339764246031745,-0.27976424603174443,-3.0879055853393425
2025-08-13,9.01,9.192579920634921,-0.18257992063492168,-2.026414213484147
2025-08-14,8.96,9.056022777777777,-0.09602277777777601,-1.071682787698393
2025-08-15,8.95,9.09918011904762,-0.14918011904762096,-1.666816972599117
2025-08-16,8.94,9.134982380952382,-0.19498238095238207,-2.1810109726217237
2025-08-17,9.01,9.343338769841269,-0.3333387698412693,-3.6996533833659195
2025-08-18,9.15,9.4563225,-0.3063225000000003,-3.3477868852459043
2025-08-19,9.33,9.386179610389611,-0.05617961038961106,-0.6021394468339878
2025-08-20,9.46,9.666581363636366,-0.20658136363636537,-2.1837353449932912
2025-08-21,9.54,9.673800847763353,-0.13380084776335366,-1.4025246096787596
2025-08-22,9.59,9.897650090187595,-0.3076500901875949,-3.2080301375140245
2025-08-23,9.59,9.7730349963925,-0.1830349963925002,-1.9086026735401482
2025-08-24,9.51,9.642175833333336,-0.1321758333333367,-1.3898615492464428
2025-08-25,9.44,9.6437671031746,-0.20376710317460045,-2.158549821764835
2025-08-26,9.37,9.557690735930734,-0.18769073593073493,-2.003102838108164
2025-08-27,9.33,9.541714004329002,-0.21171400432900178,-2.2691747516506084
2025-08-28,9.35,9.558123170995668,-0.2081231709956679,-2.225916267333347
2025-08-29,9.3,9.376708538961037,-0.0767085389610358,-0.82482299958103
2025-08-30,9.35,9.5256824025974,-0.17568240259740087,-1.8789561775123087
2025-08-31,9.42,9.629030436507936,-0.20903043650793585,-2.2190067569844567
2025-09-01,9.48,9.633380238095238,-0.15338023809523804,-1.6179350010046205
2025-09-02,9.51,9.684133625541127,-0.17413362554112766,-1.8310581024303645
2025-09-03,9.52,9.648708625541126,-0.12870862554112605,-1.3519813607261142
2025-09-04,9.52,9.644500292207796,-0.1245002922077969,-1.3077761786533288
2025-09-05,9.56,9.627533185425689,-0.0675331854256882,-0.7064140734904624
2025-09-06,9.6,9.652730014430016,-0.05273001443001668,-0.5492709836460071
2025-09-07,9.62,9.77435630952381,-0.15435630952381096,-1.6045354420354572
2025-09-08,9.7,9.943469292929297,-0.24346929292929786,-2.5099927106113187
2025-09-09,9.7,9.879661673881676,-0.17966167388167698,-1.8521822049657422
2025-09-10,9.63,9.785379123376623,-0.15537912337662263,-1.6134903777427063
2025-09-11,9.55,9.684121266233765,-0.1341212662337643,-1.4044111647514586
2025-09-12,9.47,9.662344119769116,-0.1923441197691158,-2.0310889099167455
2025-09-13,9.39,9.745028921356418,-0.3550289213564177,-3.7809256800470465
2025-09-14,9.31,9.575550396825395,-0.26555039682539494,-2.852313607147099
2025-09-15,9.22,9.520944523809524,-0.3009445238095232,-3.2640403883896227
2025-09-16,9.09,9.480533888888893,-0.39053388888889273,-4.296302408018622
2025-09-17,8.98,9.290548974358977,-0.31054897435897644,-3.4582291131289136
2025-09-18,8.91,9.078260164835168,-0.1682601648351678,-1.8884418051085052
2025-09-19,8.85,9.073553650793652,-0.22355365079365264,-2.5260299524706515
2025-09-20,8.83,9.109180039682544,-0.2791800396825437,-3.1617218537094414
2025-09-21,8.79,9.050354365079365,-0.2603543650793654,-2.9619381692760567
2025-09-22,8.68,8.838841904761905,-0.15884190476190518,-1.8299758613122719
2025-09-23,8.6,8.786158095238095,-0.18615809523809546,-2.164629014396459
2025-09-24,8.52,8.71104857142857,-0.19104857142857057,-2.242354124748481
2025-09-25,8.45,8.721751919191918,-0.2717519191919191,-3.2159990436913506
2025-09-26,8.33,8.656622481962486,-0.32662248196248633,-3.921038198829368
2025-09-27,8.13,8.459744246031747,-0.3297442460317459,-4.055894785138325
2025-09-28,7.98,8.304468401875903,-0.32446840187590276,-4.066020073632867
2025-09-29,7.9,8.080033441558436,-0.18003344155843592,-2.2789043235245057
2025-09-30,7.85,8.027933560606058,-0.1779335606060588,-2.266669561860622
2025-10-01,7.75,7.946993571428571,-0.1969935714285711,-2.541852534562208
2025-10-02,7.63,7.952295119047624,-0.32229511904762376,-4.224051363664794
2025-10-03,7.55,7.897275891053393,-0.3472758910533935,-4.599680676203888
2025-10-04,7.48,7.830930753968256,-0.3509307539682558,-4.691587619896468
2025-10-05,7.38,7.726884047619045,-0.3468840476190449,-4.700325848496544
2025-10-06,7.3,7.626406489898986,-0.3264064898989858,-4.471321779438162
2025-10-07,7.22,7.44175680735931,-0.22175680735931014,-3.0714239246441846
2025-10-08,7.15,7.305362976190473,-0.15536297619047268,-2.1729087579087087
2025-10-09,7.09,7.2766940007214975,-0.18669400072149767,-2.6332017027009544
2025-10-10,7.03,7.287726222943719,-0.2577262229437185,-3.666091364775512
2025-10-11,6.95,7.290806461038958,-0.34080646103895784,-4.90369008689148
2025-10-12,6.89,7.241263286435785,-0.35126328643578564,-5.098160906179762
2025-10-13,6.83,7.203187294372291,-0.3731872943722907,-5.463942816578195
2025-10-14,6.85,7.239448722943721,-0.38944872294372157,-5.685382816696666
2025-10-15,6.84,7.243394397546896,-0.4033943975468963,-5.897578911504333
2025-10-16,6.75,7.003986937229433,-0.253986937229433,-3.7627694404360446
2025-10-17,6.61,6.810336468253968,-0.20033646825396811,-3.0308088994548883
2025-10-18,6.45,6.73149365079365,-0.2814936507936494,-4.3642426479635565
2025-10-19,6.36,6.730473726551227,-0.3704737265512268,-5.825058593572749
2025-10-20,6.22,6.567201190476189,-0.3472011904761896,-5.582012708620412
2025-10-21,6.08,6.414520119047621,-0.334520119047621,-5.501975642230609
2025-10-22,5.92,6.151651309523808,-0.23165130952380775,-3.9130288770913473
2025-10-23,5.78,5.991520854978355,-0.21152085497835493,-3.6595303629473173
2025-10-24,5.68,5.964074365079364,-0.28407436507936445,-5.001309244355008
2025-10-25,5.63,5.851409365079365,-0.22140936507936537,-3.9326707829372176
2025-10-26,5.61,5.7712519841269865,-0.16125198412698616,-2.8743669184846015
2025-10-27,5.6,5.740811230158731,-0.14081123015873143,-2.51448625283449
2025-10-28,5.57,5.747979801587305,-0.17797980158730464,-3.1953285742783595
2025-10-29,5.52,5.730395833333334,-0.210395833333334,-3.811518719806776
2025-10-30,5.49,5.66592523809524,-0.17592523809523986,-3.2044669962703067
2025-10-31,5.45,5.585022500000001,-0.1350225000000007,-2.477477064220196
